070322|A50CHIN-C22|0.160|0.150|0.230|+0.070|+43.75|33,398
070324|A50CHIN-C24|0.765|0.770|0.770|+0.005|+0.65|100
070326|A50CHIN-C26|0.430|0.520|0.520|+0.090|+20.93|1,300
070328|A50CHIN-C28|0.240|0.235|0.270|+0.030|+12.50|5,465
070330|A50CHIN-C30|0.330|0.310|0.370|+0.040|+12.12|62,034
070332|A50CHIN-C32|0.720|0.000|0.000|0.000|0.00|0
070334|A50CHIN-C34|0.880|0.000|0.000|0.000|0.00|0
070336|A50CHIN-C36|0.530|0.525|0.595|+0.065|+12.26|5,139
070321|A50CHIN-H21|0.050|0.000|0.000|0.000|0.00|0
070323|A50CHIN-H23|0.005|0.005|0.005|0.000|0.00|200
070325|A50CHIN-H25|0.035|0.000|0.000|0.000|0.00|0
070327|A50CHIN-H27|0.080|0.080|0.065|-0.015|-18.75|20,983
7054|AASIA|0.145|0.150|0.150|+0.005|+3.45|550
5238|AAX|0.255|0.255|0.250|-0.005|-1.96|47,543
523820|AAX-C20|0.005|0.000|0.000|0.000|0.00|0
523821|AAX-C21|0.005|0.000|0.000|0.000|0.00|0
5238WA|AAX-WA|0.050|0.050|0.050|0.000|0.00|13,089
0800EA|ABFMY1|1.173|0.000|0.000|0.000|0.00|0
7086|ABLEGRP|0.070|0.000|0.000|0.000|0.00|0
2488|ABMB|4.150|4.150|4.200|+0.050|+1.20|4,117
2488CY|ABMB-CY|0.100|0.000|0.000|0.000|0.00|0
7131|ACME|0.250|0.000|0.000|0.000|0.00|0
7120|ACOSTEC|0.450|0.435|0.430|-0.020|-4.44|9,554
5281|ADVCON|0.430|0.430|0.450|+0.020|+4.65|48,578
7191|ADVENTA|0.360|0.375|0.375|+0.015|+4.17|2
9148|ADVPKG|1.860|0.000|0.000|0.000|0.00|0
7146|AEM|0.115|0.000|0.000|0.000|0.00|0
7146WA|AEM-WA|0.005|0.000|0.000|0.000|0.00|0
0181|AEMULUS|0.250|0.250|0.255|+0.005|+2.00|18,089
6599|AEON|1.570|1.570|1.580|+0.010|+0.64|4,613
6599CO|AEON-CO|0.045|0.045|0.050|+0.005|+11.11|1,400
6599CP|AEON-CP|0.050|0.000|0.000|0.000|0.00|0
6599CQ|AEON-CQ|0.030|0.000|0.000|0.000|0.00|0
5139|AEONCR|17.040|17.320|17.160|+0.120|+0.70|218
5139LA|AEONCR-LA|1.570|1.600|1.610|+0.040|+2.55|190
5185|AFFIN|2.280|2.280|2.260|-0.020|-0.88|535
5198|AFUJIYA|0.560|0.540|0.520|-0.040|-7.14|3,220
7315|AHB|0.145|0.150|0.145|0.000|0.00|18,136
7315WB|AHB-WB|0.010|0.010|0.010|0.000|0.00|6,873
7090|AHEALTH|9.300|9.400|9.350|+0.050|+0.54|156
4952|AHP|0.780|0.780|0.780|0.000|0.00|20
0122|AIM|0.240|0.000|0.000|0.000|0.00|0
5099|AIRASIA|2.790|2.800|2.790|0.000|0.00|32,303
509959|AIRASIAC59|0.020|0.000|0.000|0.000|0.00|0
509967|AIRASIAC67|0.090|0.095|0.100|+0.010|+11.11|5,532
509968|AIRASIAC68|0.005|0.000|0.000|0.000|0.00|0
509969|AIRASIAC69|0.020|0.000|0.000|0.000|0.00|0
509970|AIRASIAC70|0.010|0.010|0.010|0.000|0.00|2,000
509971|AIRASIAC71|0.085|0.085|0.085|0.000|0.00|304
509972|AIRASIAC72|0.185|0.190|0.190|+0.005|+2.70|2,200
509973|AIRASIAC73|0.215|0.215|0.215|0.000|0.00|2,000
509974|AIRASIAC74|0.320|0.000|0.000|0.000|0.00|0
509975|AIRASIAC75|0.140|0.000|0.000|0.000|0.00|0
509976|AIRASIAC76|0.065|0.065|0.065|0.000|0.00|8,000
509977|AIRASIAC77|0.075|0.080|0.080|+0.005|+6.67|30,500
509978|AIRASIAC78|0.105|0.105|0.105|0.000|0.00|2,000
509979|AIRASIAC79|0.055|0.000|0.000|0.000|0.00|0
