070322|A50CHIN-C22|0.310|0.290|0.300|-0.010|-3.23|32,828
070324|A50CHIN-C24|0.915|0.910|0.910|-0.005|-0.55|100
070326|A50CHIN-C26|0.505|0.000|0.000|0.000|0.00|0
070328|A50CHIN-C28|0.295|0.295|0.295|0.000|0.00|11,166
070330|A50CHIN-C30|0.420|0.400|0.410|-0.010|-2.38|166,114
070332|A50CHIN-C32|0.940|0.950|0.870|-0.070|-7.45|51
070334|A50CHIN-C34|0.915|1.060|1.060|+0.145|+15.85|54
070336|A50CHIN-C36|0.610|0.620|0.620|+0.010|+1.64|774
070321|A50CHIN-H21|0.050|0.000|0.000|0.000|0.00|0
070323|A50CHIN-H23|0.005|0.000|0.000|0.000|0.00|0
070325|A50CHIN-H25|0.035|0.000|0.000|0.000|0.00|0
070327|A50CHIN-H27|0.065|0.075|0.070|+0.005|+7.69|15,053
7054|AASIA|0.145|0.000|0.000|0.000|0.00|0
5238|AAX|0.250|0.245|0.245|-0.005|-2.00|63,812
523820|AAX-C20|0.005|0.000|0.000|0.000|0.00|0
523821|AAX-C21|0.005|0.000|0.000|0.000|0.00|0
5238WA|AAX-WA|0.055|0.050|0.055|0.000|0.00|2,207
0800EA|ABFMY1|1.167|0.000|0.000|0.000|0.00|0
7086|ABLEGRP|0.070|0.070|0.070|0.000|0.00|65
2488|ABMB|4.200|4.160|4.230|+0.030|+0.71|6,929
2488CY|ABMB-CY|0.100|0.000|0.000|0.000|0.00|0
7131|ACME|0.230|0.000|0.000|0.000|0.00|0
7120|ACOSTEC|0.440|0.430|0.435|-0.005|-1.14|14,706
5281|ADVCON|0.345|0.345|0.350|+0.005|+1.45|2,964
7191|ADVENTA|0.360|0.360|0.355|-0.005|-1.39|58
9148|ADVPKG|1.900|0.000|0.000|0.000|0.00|0
7146|AEM|0.120|0.120|0.120|0.000|0.00|1,300
7146WA|AEM-WA|0.005|0.005|0.005|0.000|0.00|7,765
0181|AEMULUS|0.250|0.250|0.245|-0.005|-2.00|6,275
6599|AEON|1.620|1.630|1.610|-0.010|-0.62|10,373
6599CO|AEON-CO|0.060|0.000|0.000|0.000|0.00|0
6599CP|AEON-CP|0.050|0.000|0.000|0.000|0.00|0
6599CQ|AEON-CQ|0.030|0.000|0.000|0.000|0.00|0
5139|AEONCR|16.800|16.840|16.980|+0.180|+1.07|760
5139LA|AEONCR-LA|1.500|1.500|1.500|0.000|0.00|300
5185|AFFIN|2.300|2.310|2.310|+0.010|+0.43|503
5198|AFUJIYA|0.535|0.000|0.000|0.000|0.00|0
7315|AHB|0.135|0.130|0.130|-0.005|-3.70|2,075
7315WB|AHB-WB|0.005|0.005|0.005|0.000|0.00|2,500
7090|AHEALTH|9.790|9.780|9.770|-0.020|-0.20|427
4952|AHP|0.770|0.765|0.735|-0.035|-4.55|130
0122|AIM|0.280|0.000|0.000|0.000|0.00|0
5099|AIRASIA|2.810|2.800|2.790|-0.020|-0.71|102,196
509959|AIRASIAC59|0.025|0.000|0.000|0.000|0.00|0
509967|AIRASIAC67|0.115|0.100|0.095|-0.020|-17.39|9,470
509968|AIRASIAC68|0.010|0.000|0.000|0.000|0.00|0
509969|AIRASIAC69|0.040|0.030|0.030|-0.010|-25.00|1,100
509970|AIRASIAC70|0.020|0.020|0.020|0.000|0.00|2,500
509971|AIRASIAC71|0.090|0.085|0.085|-0.005|-5.56|11,553
509972|AIRASIAC72|0.185|0.175|0.180|-0.005|-2.70|8,325
509973|AIRASIAC73|0.205|0.195|0.195|-0.010|-4.88|7,800
509974|AIRASIAC74|0.280|0.000|0.000|0.000|0.00|0
509975|AIRASIAC75|0.130|0.125|0.130|0.000|0.00|1,600
509976|AIRASIAC76|0.075|0.000|0.000|0.000|0.00|0
509977|AIRASIAC77|0.075|0.075|0.075|0.000|0.00|58,859
509978|AIRASIAC78|0.090|0.090|0.095|+0.005|+5.56|4,000
509979|AIRASIAC79|0.055|0.055|0.050|-0.005|-9.09|104
509980|AIRASIAC80|0.050|0.045|0.050|0.000|0.00|1,000
5014|AIRPORT|8.030|7.950|7.990|-0.040|-0.50|25,976
5014C2|AIRPORT-C2|0.025|0.000|0.000|0.000|0.00|0
5014C3|AIRPORT-C3|0.035|0.000|0.000|0.000|0.00|0
5014C4|AIRPORT-C4|0.050|0.050|0.050|0.000|0.00|150
5014C5|AIRPORT-C5|0.075|0.070|0.070|-0.005|-6.67|1,800
5014C6|AIRPORT-C6|0.160|0.000|0.000|0.000|0.00|0
5014C7|AIRPORT-C7|0.105|0.105|0.105|0.000|0.00|1,000
2682|AISB|0.260|0.000|0.000|0.000|0.00|0
2658|AJI|18.620|18.600|18.600|-0.020|-0.11|28
7609|AJIYA|0.525|0.520|0.555|+0.030|+5.71|221
7609WA|AJIYA-WA|0.105|0.105|0.095|-0.010|-9.52|201
5115|ALAM|0.100|0.100|0.105|+0.005|+5.00|7,100
5116|ALAQAR|1.350|1.360|1.370|+0.020|+1.48|850
2674|ALCOM|0.535|0.510|0.515|-0.020|-3.74|1,151
1163|ALLIANZ|14.300|14.300|14.300|0.000|0.00|1,316
1163PA|ALLIANZ-PA|14.300|0.000|0.000|0.000|0.00|0
5269|ALSREIT|0.805|0.815|0.825|+0.020|+2.48|243
1015|AMBANK|4.500|4.450|4.490|-0.010|-0.22|28,392
101510|AMBANK-C10|0.190|0.000|0.000|0.000|0.00|0
101511|AMBANK-C11|0.180|0.000|0.000|0.000|0.00|0
101512|AMBANK-C12|0.150|0.000|0.000|0.000|0.00|0
101513|AMBANK-C13|0.095|0.095|0.095|0.000|0.00|500
0159|AMEDIA|0.155|0.155|0.155|0.000|0.00|820
5120|AMFIRST|0.530|0.535|0.530|0.000|0.00|5,330
03011|AMLEX|0.180|0.000|0.000|0.000|0.00|0
1007|AMPROP|0.525|0.525|0.530|+0.005|+0.95|952
1007PA|AMPROP-PA|0.250|0.250|0.255|+0.005|+2.00|29
1007PB|AMPROP-PB|0.580|0.000|0.000|0.000|0.00|0
7051|AMTEK|0.275|0.000|0.000|0.000|0.00|0
7031|AMTEL|0.655|0.660|0.665|+0.010|+1.53|3,095
5959|AMVERTON|1.000|1.000|1.000|0.000|0.00|120
6351|AMWAY|6.150|6.130|6.150|0.000|0.00|937
7083|ANALABS|1.200|0.000|0.000|0.000|0.00|0
4758|ANCOM|0.485|0.490|0.505|+0.020|+4.12|4,769
0048|ANCOMLB|0.085|0.085|0.100|+0.015|+17.65|4,947
6556|ANNJOO|1.510|1.490|1.490|-0.020|-1.32|4,899
6556PA|ANNJOO-PA|0.500|0.000|0.000|0.000|0.00|0
9342|ANZO|0.040|0.040|0.035|-0.005|-12.50|2,040
9342WA|ANZO-WA|0.005|0.000|0.000|0.000|0.00|0
9342WB|ANZO-WB|0.025|0.000|0.000|0.000|0.00|0
9342WC|ANZO-WC|0.005|0.000|0.000|0.000|0.00|0
5568|APB|0.790|0.000|0.000|0.000|0.00|0
5088|APEX|1.000|0.990|0.985|-0.015|-1.50|120
5194|APFT|0.015|0.020|0.020|+0.005|+33.33|90,300
5015|APM|3.000|3.200|3.000|0.000|0.00|273
6432|APOLLO|3.850|3.830|3.850|0.000|0.00|83
0119|APPASIA|0.090|0.090|0.090|0.000|0.00|10,082
0119WA|APPASIA-WA|0.040|0.040|0.040|0.000|0.00|921
7214|ARANK|0.520|0.520|0.520|0.000|0.00|400
7007|ARK|0.495|0.495|0.495|0.000|0.00|50
7007WB|ARK-WB|0.090|0.000|0.000|0.000|0.00|0
5210|ARMADA|0.175|0.170|0.170|-0.005|-2.86|755,309
