03011|AMLEX|0.180|0.000|0.000|0.000|0.00|0
1007|AMPROP|0.525|0.000|0.000|0.000|0.00|0
1007PA|AMPROP-PA|0.250|0.000|0.000|0.000|0.00|0
1007PB|AMPROP-PB|0.580|0.000|0.000|0.000|0.00|0
7051|AMTEK|0.275|0.000|0.000|0.000|0.00|0
7031|AMTEL|0.665|0.000|0.000|0.000|0.00|0
5959|AMVERTON|1.020|0.000|0.000|0.000|0.00|0
6351|AMWAY|6.250|6.300|6.200|-0.050|-0.80|338
7083|ANALABS|1.200|0.000|0.000|0.000|0.00|0
4758|ANCOM|0.505|0.505|0.505|0.000|0.00|1,280
0048|ANCOMLB|0.095|0.090|0.090|-0.005|-5.26|1,212
6556|ANNJOO|1.560|1.570|1.600|+0.040|+2.56|7,877
6556PA|ANNJOO-PA|0.500|0.500|0.500|0.000|0.00|170
9342|ANZO|0.040|0.040|0.035|-0.005|-12.50|3,240
9342WA|ANZO-WA|0.005|0.000|0.000|0.000|0.00|0
9342WB|ANZO-WB|0.025|0.000|0.000|0.000|0.00|0
9342WC|ANZO-WC|0.005|0.000|0.000|0.000|0.00|0
5568|APB|0.790|0.000|0.000|0.000|0.00|0
5088|APEX|1.000|1.010|1.010|+0.010|+1.00|50
5194|APFT|0.015|0.015|0.015|0.000|0.00|5
5015|APM|3.000|0.000|0.000|0.000|0.00|0
6432|APOLLO|3.860|0.000|0.000|0.000|0.00|0
0119|APPASIA|0.090|0.085|0.090|0.000|0.00|1,001
0119WA|APPASIA-WA|0.040|0.035|0.035|-0.005|-12.50|1,000
7214|ARANK|0.520|0.000|0.000|0.000|0.00|0
7007|ARK|0.500|0.000|0.000|0.000|0.00|0
7007WB|ARK-WB|0.090|0.000|0.000|0.000|0.00|0
5210|ARMADA|0.165|0.165|0.170|+0.005|+3.03|16,555
521040|ARMADA-C40|0.005|0.000|0.000|0.000|0.00|0
521043|ARMADA-C43|0.005|0.000|0.000|0.000|0.00|0
521045|ARMADA-C45|0.005|0.000|0.000|0.000|0.00|0
521046|ARMADA-C46|0.005|0.000|0.000|0.000|0.00|0
521047|ARMADA-C47|0.005|0.000|0.000|0.000|0.00|0
521048|ARMADA-C48|0.005|0.000|0.000|0.000|0.00|0
521049|ARMADA-C49|0.005|0.000|0.000|0.000|0.00|0
521050|ARMADA-C50|0.015|0.000|0.000|0.000|0.00|0
5127|ARREIT|0.850|0.000|0.000|0.000|0.00|0
1481|ASB|0.130|0.125|0.130|0.000|0.00|834
0068|ASDION|0.255|0.260|0.255|0.000|0.00|4,211
0068WB|ASDION-WB|0.005|0.000|0.000|0.000|0.00|0
7722|ASIABRN|0.430|0.000|0.000|0.000|0.00|0
7129|ASIAFLE|2.600|0.000|0.000|0.000|0.00|0
4057|ASIAPAC|0.115|0.000|0.000|0.000|0.00|0
4057LC|ASIAPAC-LC|0.600|0.000|0.000|0.000|0.00|0
4057WB|ASIAPAC-WB|0.055|0.000|0.000|0.000|0.00|0
0105|ASIAPLY|0.080|0.000|0.000|0.000|0.00|0
0105PA|ASIAPLY-PA|0.040|0.000|0.000|0.000|0.00|0
0105WA|ASIAPLY-WA|0.020|0.000|0.000|0.000|0.00|0
0105WB|ASIAPLY-WB|0.025|0.000|0.000|0.000|0.00|0
7162|ASTINO|0.640|0.000|0.000|0.000|0.00|0
6399|ASTRO|1.610|1.600|1.590|-0.020|-1.24|2,332
639910|ASTRO-C10|0.135|0.000|0.000|0.000|0.00|0
639911|ASTRO-C11|0.125|0.000|0.000|0.000|0.00|0
