070322|A50CHIN-C22|0.200|0.210|0.275|+0.075|+37.50|16,679
070324|A50CHIN-C24|0.735|0.800|0.830|+0.095|+12.93|400
070326|A50CHIN-C26|0.460|0.465|0.505|+0.045|+9.78|1,001
070328|A50CHIN-C28|0.240|0.250|0.285|+0.045|+18.75|9,074
070330|A50CHIN-C30|0.315|0.335|0.390|+0.075|+23.81|240,519
070332|A50CHIN-C32|0.725|0.795|0.810|+0.085|+11.72|6
070334|A50CHIN-C34|0.915|0.000|0.000|0.000|0.00|0
070336|A50CHIN-C36|0.515|0.530|0.590|+0.075|+14.56|21,766
070321|A50CHIN-H21|0.050|0.000|0.000|0.000|0.00|0
070323|A50CHIN-H23|0.010|0.005|0.005|-0.005|-50.00|85
070325|A50CHIN-H25|0.035|0.000|0.000|0.000|0.00|0
070327|A50CHIN-H27|0.095|0.090|0.075|-0.020|-21.05|14,959
7054|AASIA|0.145|0.145|0.145|0.000|0.00|255
5238|AAX|0.250|0.250|0.255|+0.005|+2.00|106,742
523820|AAX-C20|0.005|0.000|0.000|0.000|0.00|0
523821|AAX-C21|0.005|0.000|0.000|0.000|0.00|0
5238WA|AAX-WA|0.055|0.055|0.055|0.000|0.00|3,421
0800EA|ABFMY1|1.167|0.000|0.000|0.000|0.00|0
7086|ABLEGRP|0.070|0.070|0.070|0.000|0.00|201
2488|ABMB|3.960|4.050|4.200|+0.240|+6.06|34,998
2488CY|ABMB-CY|0.100|0.000|0.000|0.000|0.00|0
7131|ACME|0.230|0.000|0.000|0.000|0.00|0
7120|ACOSTEC|0.435|0.420|0.430|-0.005|-1.15|18,847
5281|ADVCON|0.335|0.330|0.340|+0.005|+1.49|10,215
7191|ADVENTA|0.365|0.370|0.370|+0.005|+1.37|270
9148|ADVPKG|1.920|1.900|1.900|-0.020|-1.04|100
7146|AEM|0.120|0.115|0.120|0.000|0.00|60
7146WA|AEM-WA|0.010|0.005|0.005|-0.005|-50.00|10,000
0181|AEMULUS|0.245|0.245|0.245|0.000|0.00|16,840
6599|AEON|1.650|1.650|1.600|-0.050|-3.03|7,847
6599CO|AEON-CO|0.060|0.065|0.055|-0.005|-8.33|8,265
6599CP|AEON-CP|0.050|0.000|0.000|0.000|0.00|0
6599CQ|AEON-CQ|0.040|0.035|0.030|-0.010|-25.00|1,520
5139|AEONCR|16.540|16.760|16.700|+0.160|+0.97|1,144
5139LA|AEONCR-LA|1.490|1.550|1.500|+0.010|+0.67|60
5185|AFFIN|2.320|2.300|2.280|-0.040|-1.72|1,384
5198|AFUJIYA|0.530|0.530|0.500|-0.030|-5.66|242
7315|AHB|0.130|0.130|0.135|+0.005|+3.85|808
7315WB|AHB-WB|0.005|0.005|0.005|0.000|0.00|6,897
7090|AHEALTH|8.950|9.200|9.580|+0.630|+7.04|2,196
4952|AHP|0.740|0.740|0.760|+0.020|+2.70|301
0122|AIM|0.280|0.000|0.000|0.000|0.00|0
5099|AIRASIA|2.770|2.770|2.740|-0.030|-1.08|260,159
509959|AIRASIAC59|0.025|0.000|0.000|0.000|0.00|0
509967|AIRASIAC67|0.100|0.100|0.100|0.000|0.00|34,626
509968|AIRASIAC68|0.020|0.005|0.010|-0.010|-50.00|408
509969|AIRASIAC69|0.060|0.030|0.035|-0.025|-41.67|700
