070322|A50CHIN-C22|0.230|0.250|0.195|-0.035|-15.22|303
070324|A50CHIN-C24|0.770|0.875|0.875|+0.105|+13.64|200
070326|A50CHIN-C26|0.520|0.505|0.495|-0.025|-4.81|1,030
070328|A50CHIN-C28|0.270|0.275|0.255|-0.015|-5.56|4,120
070330|A50CHIN-C30|0.370|0.375|0.365|-0.005|-1.35|4,275
070332|A50CHIN-C32|0.720|0.000|0.000|0.000|0.00|0
070334|A50CHIN-C34|0.880|0.000|0.000|0.000|0.00|0
070336|A50CHIN-C36|0.595|0.600|0.570|-0.025|-4.20|3,314
070338|A50CHIN-C38|0.330|0.260|0.240|-0.090|-27.27|135,650
070321|A50CHIN-H21|0.050|0.000|0.000|0.000|0.00|0
070323|A50CHIN-H23|0.005|0.000|0.000|0.000|0.00|0
070325|A50CHIN-H25|0.035|0.000|0.000|0.000|0.00|0
070327|A50CHIN-H27|0.065|0.060|0.065|0.000|0.00|4,275
070329|A50CHIN-H29|0.530|0.360|0.380|-0.150|-28.30|88,010
7054|AASIA|0.150|0.155|0.160|+0.010|+6.67|460
5238|AAX|0.250|0.250|0.250|0.000|0.00|230,250
523820|AAX-C20|0.005|0.000|0.000|0.000|0.00|0
523821|AAX-C21|0.005|0.000|0.000|0.000|0.00|0
5238WA|AAX-WA|0.050|0.050|0.055|+0.005|+10.00|25,996
0800EA|ABFMY1|1.173|0.000|0.000|0.000|0.00|0
7086|ABLEGRP|0.070|0.075|0.075|+0.005|+7.14|2,271
2488|ABMB|4.200|4.190|4.160|-0.040|-0.95|1,974
2488CY|ABMB-CY|0.100|0.000|0.000|0.000|0.00|0
7131|ACME|0.250|0.000|0.000|0.000|0.00|0
7120|ACOSTEC|0.430|0.430|0.440|+0.010|+2.33|9,177
5281|ADVCON|0.450|0.450|0.430|-0.020|-4.44|13,776
7191|ADVENTA|0.375|0.355|0.355|-0.020|-5.33|29
9148|ADVPKG|1.860|1.820|1.810|-0.050|-2.69|125
7146|AEM|0.115|0.115|0.110|-0.005|-4.35|8,199
7146WA|AEM-WA|0.005|0.005|0.005|0.000|0.00|60
0181|AEMULUS|0.255|0.260|0.250|-0.005|-1.96|28,075
6599|AEON|1.580|1.580|1.550|-0.030|-1.90|3,818
6599CO|AEON-CO|0.050|0.045|0.050|0.000|0.00|510
6599CP|AEON-CP|0.050|0.000|0.000|0.000|0.00|0
6599CQ|AEON-CQ|0.030|0.000|0.000|0.000|0.00|0
5139|AEONCR|17.160|17.160|16.940|-0.220|-1.28|1,312
5139LA|AEONCR-LA|1.610|1.520|1.520|-0.090|-5.59|8
5185|AFFIN|2.260|2.260|2.290|+0.030|+1.33|957
5198|AFUJIYA|0.520|0.535|0.525|+0.005|+0.96|3,960
7315|AHB|0.145|0.145|0.150|+0.005|+3.45|16,254
7315WB|AHB-WB|0.010|0.010|0.015|+0.005|+50.00|21,565
7090|AHEALTH|9.350|9.250|9.200|-0.150|-1.60|315
4952|AHP|0.780|0.000|0.000|0.000|0.00|0
0122|AIM|0.240|0.000|0.000|0.000|0.00|0
5099|AIRASIA|2.790|2.790|2.820|+0.030|+1.08|92,127
509959|AIRASIAC59|0.020|0.000|0.000|0.000|0.00|0
509967|AIRASIAC67|0.100|0.100|0.105|+0.005|+5.00|12,684
509968|AIRASIAC68|0.005|0.000|0.000|0.000|0.00|0
509969|AIRASIAC69|0.020|0.015|0.010|-0.010|-50.00|190
509970|AIRASIAC70|0.010|0.010|0.010|0.000|0.00|1,300
509971|AIRASIAC71|0.085|0.085|0.085|0.000|0.00|13,905
509972|AIRASIAC72|0.190|0.190|0.210|+0.020|+10.53|1,200
509973|AIRASIAC73|0.215|0.215|0.225|+0.010|+4.65|8,000
509974|AIRASIAC74|0.320|0.340|0.340|+0.020|+6.25|100
509975|AIRASIAC75|0.140|0.140|0.145|+0.005|+3.57|3,360
509976|AIRASIAC76|0.065|0.065|0.070|+0.005|+7.69|12,020
509977|AIRASIAC77|0.080|0.080|0.080|0.000|0.00|45,600
509978|AIRASIAC78|0.105|0.105|0.115|+0.010|+9.52|14,000
509979|AIRASIAC79|0.055|0.000|0.000|0.000|0.00|0
509980|AIRASIAC80|0.050|0.000|0.000|0.000|0.00|0
5014|AIRPORT|7.710|7.720|7.710|0.000|0.00|22,416
5014C2|AIRPORT-C2|0.005|0.000|0.000|0.000|0.00|0
